Verified,Image,Recipe,Required Materials,Recipe Source,Customizable,Category,Sell Price
0,https://dodo.ac/np/images/thumb/d/d7/Lily_Crown_NH_Icon.png/30px-Lily_Crown_NH_Icon.png, Lily Crown,2xRed Lilly|2xYellow Lily|2xWhite Lily,All villagers,No,Accessories & Equipment,480
0,https://dodo.ac/np/images/thumb/b/bd/Dark_Lily_Crown_NH_Icon.png/30px-Dark_Lily_Crown_NH_Icon.png, Dark Lily Crown,6xBlack Lily,All villagers,No,Accessories & Equipment,960
0,https://dodo.ac/np/images/thumb/a/a6/Cute_Lily_Crown_NH_Icon.png/30px-Cute_Lily_Crown_NH_Icon.png, Cute Lily Crown,2xPink Lily|2xOrange Lily|2xWhite Lily,All villagers,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/c/cb/Rose_Crown_NH_Icon.png/30px-Rose_Crown_NH_Icon.png, Rose Crown,2xRed Rose|2xYellow Rose|2xWhite Rose,All villagers,No,Accessories & Equipment,480
0,https://dodo.ac/np/images/thumb/1/14/Gold_Rose_Crown_NH_Icon.png/30px-Gold_Rose_Crown_NH_Icon.png, Gold Rose Crown,6xGold Rose,All villagers,No,Accessories & Equipment,12000
0,https://dodo.ac/np/images/thumb/c/c6/Chic_Rose_Crown_NH_Icon.png/30px-Chic_Rose_Crown_NH_Icon.png, Chic Rose Crown,3xPurple Rose|3xBlack Rose,All villagers,No,Accessories & Equipment,2880
0,https://dodo.ac/np/images/thumb/e/e6/Cute_Rose_Crown_NH_Icon.png/30px-Cute_Rose_Crown_NH_Icon.png, Cute Rose Crown,3xPink Rose|3xOrange Rose,All villagers,No,Accessories & Equipment,960
0,https://dodo.ac/np/images/thumb/4/40/Blue_Rose_Crown_NH_Icon.png/30px-Blue_Rose_Crown_NH_Icon.png, Blue Rose Crown,6xBlue Rose,All villagers,No,Accessories & Equipment,12000
0,https://dodo.ac/np/images/thumb/c/c4/Tulip_Crown_NH_Icon.png/30px-Tulip_Crown_NH_Icon.png, Tulip Crown,2xRed Tulip|2xYellow Tulip|1xWhite Tulip,All villagers,No,Accessories & Equipment,400
0,https://dodo.ac/np/images/thumb/4/45/Dark_Tulip_Crown_NH_Icon.png/30px-Dark_Tulip_Crown_NH_Icon.png, Dark Tulip Crown,5xRed Tulip,All villagers,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/e/e2/Chic_Tulip_Crown_NH_Icon.png/30px-Chic_Tulip_Crown_NH_Icon.png, Chic Tulip Crown,2xRed Tulip|2xRed Tulip|1xRed Tulip,All villagers,No,Accessories & Equipment,1440
0,https://dodo.ac/np/images/thumb/6/6a/Earth-Egg_Shell_NH_Icon.png/30px-Earth-Egg_Shell_NH_Icon.png, Earth-Egg Shell,2xEarth Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/9/92/Earth-Egg_Outfit_NH_Icon.png/30px-Earth-Egg_Outfit_NH_Icon.png, Earth-Egg Outfit,3xEarth Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,1200
0,https://dodo.ac/np/images/thumb/9/93/Earth-Egg_Shoes_NH_Icon.png/30px-Earth-Egg_Shoes_NH_Icon.png, Earth-Egg Shoes,2xEarth Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/b/b2/Stone-Egg_Shell_NH_Icon.png/30px-Stone-Egg_Shell_NH_Icon.png, Stone-Egg Shell,2xStone Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/8/89/Stone-Egg_Outfit_NH_Icon.png/30px-Stone-Egg_Outfit_NH_Icon.png, Stone-Egg Outfit,3xStone Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,1200
0,https://dodo.ac/np/images/thumb/7/79/Stone-Egg_Shoes_NH_Icon.png/30px-Stone-Egg_Shoes_NH_Icon.png, Stone-Egg Shoes,2xStone Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/b/b0/Leaf-Egg_Shell_NH_Icon.png/30px-Leaf-Egg_Shell_NH_Icon.png, Leaf-Egg Shell,2xLeaf Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/d/d6/Leaf-Egg_Outfit_NH_Icon.png/30px-Leaf-Egg_Outfit_NH_Icon.png, Leaf-Egg Outfit,3xLeaf Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,1200
0,https://dodo.ac/np/images/thumb/a/ab/Leaf-Egg_Shoes_NH_Icon.png/30px-Leaf-Egg_Shoes_NH_Icon.png, Leaf-Egg Shoes,2xLeaf Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/8/8c/Wood-Egg_Shell_NH_Icon.png/30px-Wood-Egg_Shell_NH_Icon.png, Wood-Egg Shell,2xWood Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/c/c8/Wood-Egg_Outfit_NH_Icon.png/30px-Wood-Egg_Outfit_NH_Icon.png, Wood-Egg Outfit,3xWood Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,1200
0,https://dodo.ac/np/images/thumb/5/51/Wood-Egg_Shoes_NH_Icon.png/30px-Wood-Egg_Shoes_NH_Icon.png, Wood-Egg Shoes,2xWood Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/b/be/Sky-Egg_Shell_NH_Icon.png/30px-Sky-Egg_Shell_NH_Icon.png, Sky-Egg Shell,2xSky Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/d/de/Sky-Egg_Outfit_NH_Icon.png/30px-Sky-Egg_Outfit_NH_Icon.png, Sky-Egg Outfit,3xSky Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,1200
0,https://dodo.ac/np/images/thumb/8/8a/Sky-Egg_Shoes_NH_Icon.png/30px-Sky-Egg_Shoes_NH_Icon.png, Sky-Egg Shoes,2xSky Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/4/41/Water-Egg_Shell_NH_Icon.png/30px-Water-Egg_Shell_NH_Icon.png, Water-Egg Shell,2xWater Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/7/75/Water-Egg_Outfit_NH_Icon.png/30px-Water-Egg_Outfit_NH_Icon.png, Water-Egg Outfit,3xWater Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,1200
0,https://dodo.ac/np/images/thumb/6/6e/Water-Egg_Shoes_NH_Icon.png/30px-Water-Egg_Shoes_NH_Icon.png, Water-Egg Shoes,2xWater Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,800
0,https://dodo.ac/np/images/thumb/4/47/Egg_Party_Hat_NH_Icon.png/30px-Egg_Party_Hat_NH_Icon.png, Egg Party Hat,2xEarth Egg|2xStone Egg|2xLeaf Egg|2xWood Egg|2xSky Egg|2xWater Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,4800
0,https://dodo.ac/np/images/thumb/1/14/Egg_Party_Dress_NH_Icon.png/30px-Egg_Party_Dress_NH_Icon.png, Egg Party Dress,3xEarth Egg|3xStone Egg|3xLeaf Egg|3xWood Egg|3xSky Egg|3xWater Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,7200
0,https://dodo.ac/np/images/thumb/e/e3/Bunny_Day_Crown_NH_Icon.png/30px-Bunny_Day_Crown_NH_Icon.png, Bunny Day Crown,1xEarth Egg|1xStone Egg|1xLeaf Egg|1xWood Egg|1xSky Egg|1xWater Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,2400
0,https://dodo.ac/np/images/thumb/e/ef/Bunny_Day_Bag_NH_Icon.png/30px-Bunny_Day_Bag_NH_Icon.png, Bunny Day Bag,1xEarth Egg|1xStone Egg|1xLeaf Egg|1xWood Egg|1xSky Egg|1xWater Egg, Balloons (Bunny Day) Egg Message Bottle,No,Accessories & Equipment,2400
0,https://dodo.ac/np/images/thumb/f/fa/Acorn_Pochette_NH_Icon.png/30px-Acorn_Pochette_NH_Icon.png, Acorn Pochette,6xAcorn, Balloons (Autumn),No,Accessories & Equipment,2400
0,https://dodo.ac/np/images/thumb/2/26/Maple-Leaf_Pochette_NH_Icon.png/30px-Maple-Leaf_Pochette_NH_Icon.png, Maple-Leaf Pochette,6xMaple Leaf, Balloons (Autumn),No,Accessories & Equipment,2400
0,https://dodo.ac/np/images/thumb/5/56/Snowperson_Head_NH_Icon.png/30px-Snowperson_Head_NH_Icon.png, Snowperson Head,1xLarge Snowflake|5xSnowflake,Snowboy (Winter),No,Accessories & Equipment,7000
0,https://dodo.ac/np/images/thumb/e/e0/Snowflake_Pochette_NH_Icon.png/30px-Snowflake_Pochette_NH_Icon.png, Snowflake Pochette,6xSnowflake, Balloons (Winter),No,Accessories & Equipment,2400
0,https://dodo.ac/np/images/thumb/0/00/Medicine_NH_Inv_Icon.png/30px-Medicine_NH_Inv_Icon.png, Medicine,1× Wasp Nest| 3× Clump of Weeds,Any villager (while stung by Wasps),No,Other,100
0,https://dodo.ac/np/images/thumb/3/3d/Fish_Bait_NH_Inv_Icon.png/30px-Fish_Bait_NH_Inv_Icon.png, Fish Bait,1× Manila Clam,Digging up a Manila Clam (via Shovel),No,Other,200
0,https://dodo.ac/np/images/thumb/d/d3/Ocarina_NH_Inv_Icon.png/30px-Ocarina_NH_Inv_Icon.png, Ocarina,5× Clay,DIY for Beginners Pack (Nook's Cranny),No,Other,1000
0,https://dodo.ac/np/images/thumb/f/f3/Panflute_NH_icon.png/30px-Panflute_NH_icon.png, Pan Flute,7× Young Spring Bamboo, Balloons (Spring),No,Other,2800
0,https://dodo.ac/np/images/thumb/6/67/Pitfall.png/30px-Pitfall.png, Pitfall Seed,4× Clump of Weeds| 6× Tree Branch, Jock villager,No,Other,140
0,https://dodo.ac/np/images/thumb/f/ff/Bamboo_Lattice_Fence_NH_Icon.png/30px-Bamboo_Lattice_Fence_NH_Icon.png, Bamboo Lattice Fence,6× Bamboo Piece, Nook Miles Exchange,No,Other,600
0,https://dodo.ac/np/images/thumb/a/a4/Barbed_Wire_Fence_NH_Icon.png/30px-Barbed_Wire_Fence_NH_Icon.png, Barbed-Wire Fence,4× Hardwood| 2× Iron Nugget, Nook Miles Exchange,No,Other,1980
0,https://dodo.ac/np/images/thumb/1/17/Brick_Fence_NH_Icon.png/30px-Brick_Fence_NH_Icon.png, Brick Fence,6× Clay, Nook Miles Exchange,No,Other,1200
0,https://dodo.ac/np/images/thumb/c/c1/Bunny_Day_Fence_NH_Icon.png/30px-Bunny_Day_Fence_NH_Icon.png, Bunny Day Fence,1× Earth Egg| 1× Stone Egg| 1× Leaf Egg| 1× Wood Egg| 1× Sky Egg| 1× Water Egg," Balloons (Bunny Day) Egg Message Bottle, any villager (random)",No,Other,2400
0,https://dodo.ac/np/images/thumb/a/a5/Corral_Fence_NH_Icon.png/30px-Corral_Fence_NH_Icon.png, Corral Fence,6× Wood, Nook Miles Exchange,No,Other,720
0,https://dodo.ac/np/images/thumb/a/af/Country_Fence_NH_Icon.png/30px-Country_Fence_NH_Icon.png, Country Fence,6× Hardwood, Nook Miles Exchange,No,Other,720
0,https://dodo.ac/np/images/thumb/1/16/Hedge_NH_Icon.png/30px-Hedge_NH_Icon.png, Hedge,, Tom Nook (Nature Day),No,Other,55
0,https://dodo.ac/np/images/thumb/2/27/Imperial_Fence_NH_Icon.png/30px-Imperial_Fence_NH_Icon.png, Imperial Fence,6× Wood| 4× Softwood, Nook Miles Exchange,No,Other,1200
0,https://dodo.ac/np/images/thumb/9/98/Iron_Fence_NH_Icon.png/30px-Iron_Fence_NH_Icon.png, Iron Fence,6× Iron Nugget, Nook Miles Exchange,No,Other,4500
0,https://dodo.ac/np/images/thumb/a/a2/Iron_and_Stone_Fence_NH_Icon.png/30px-Iron_and_Stone_Fence_NH_Icon.png, Iron-And-Stone Fence,6× Stone| 3× Iron Nugget, Nook Miles Exchange,No,Other,3150
0,https://dodo.ac/np/images/thumb/d/d0/Lattice_Fence_NH_Icon.png/30px-Lattice_Fence_NH_Icon.png, Lattice Fence,8× Softwood, Nook Miles Exchange,No,Other,960
0,https://dodo.ac/np/images/thumb/b/bd/Rope_Fence_NH_Icon.png/30px-Rope_Fence_NH_Icon.png, Rope Fence,4× Iron Nugget, Nook Miles Exchange,No,Other,3000
0,https://dodo.ac/np/images/thumb/9/95/Simple_Wooden_Fencing_NH_Icon.png/30px-Simple_Wooden_Fencing_NH_Icon.png, Simple Wooden Fence,6× Softwood, Nook Miles Exchange,No,Other,72
0,https://dodo.ac/np/images/thumb/9/93/Spiky_Fence_NH_Icon.png/30px-Spiky_Fence_NH_Icon.png, Spiky Fence,8× Hardwood, Nook Miles Exchange,No,Other,960
0,https://dodo.ac/np/images/thumb/8/8e/Stone_Fence_NH_Icon.png/30px-Stone_Fence_NH_Icon.png, Stone Fence,4× Stone, Nook Miles Exchange,No,Other,600
0,https://dodo.ac/np/images/thumb/4/4f/Straw_Fence_NH_Icon.png/30px-Straw_Fence_NH_Icon.png, Straw Fence,10× Clump of Weeds| 3× Wood, Nook Miles Exchange,No,Other,560
0,https://dodo.ac/np/images/thumb/5/57/Vertical_Board_Fence_NH_Icon.png/30px-Vertical_Board_Fence_NH_Icon.png, Vertical-Board Fence,8× Wood, Nook Miles Exchange,No,Other,960
0,https://dodo.ac/np/images/thumb/c/c2/Wedding_Fence_NH_Icon.png/30px-Wedding_Fence_NH_Icon.png, Wedding Fence,5× Iron Nugget| 3× Softwood,Harvey (Wedding Season),No,Other,411
0,https://dodo.ac/np/images/thumb/9/9e/Zen_Fence_NH_Icon.png/30px-Zen_Fence_NH_Icon.png, Zen Fence,3× Iron Nugget| 3× Clay| 3× Stone, Nook Miles Exchange,No,Other,3300
0,https://dodo.ac/np/images/thumb/d/d8/Bamboo_Doll_NH_Icon.png/30px-Bamboo_Doll_NH_Icon.png, Bamboo Doll,6xYoung Spring Bamboo, Balloons,No,Spring,2400
0,https://dodo.ac/np/images/thumb/4/41/Bamboo_Noodle_Slide_NH_Icon.png/30px-Bamboo_Noodle_Slide_NH_Icon.png, Bamboo Noodle Slide,7xYoung Spring Bamboo|3xWood, Balloons,No,Spring,3160
0,https://dodo.ac/np/images/thumb/0/06/Bamboo_Wand_NH_Icon.png/30px-Bamboo_Wand_NH_Icon.png, Bamboo Wand,6xYoung Spring Bamboo|3xStar Fragment, Balloons,No,Spring,
0,undefined,Bamboo-Grove Wall,7xYoung Spring Bamboo|3xBamboo, Balloons,No,Spring,4300
0,https://dodo.ac/np/images/thumb/f/fc/Bamboo-Shoot_Lamp_NH_Icon.png/30px-Bamboo-Shoot_Lamp_NH_Icon.png, Bamboo-Shoot Lamp,4xYoung Spring Bamboo|5xBamboo|4xClay, Balloons,No,Spring,
0,https://dodo.ac/np/images/thumb/5/5d/Basket_Pack_NH_Icon.png/30px-Basket_Pack_NH_Icon.png, Basket Pack,6xYoung Spring Bamboo, Balloons,No,Spring,2400
0,undefined,Steamer-Basket Set,6xYoung Spring Bamboo, Balloons,No,Spring,
0,undefined,Light Bamboo Rug,6xYoung Spring Bamboo, Balloons,No,Spring,
0,undefined,Green-Leaf Pile,"1xYoung Spring Bamboo, 10xClump of Weeds", Balloons,No,Spring,600
0,undefined,Bamboo Wand,"6xYoung Spring Bamboo, 3xStar Fragment", Balloons,No,Spring,3900
0,undefined,Pan Flute,7xYoung Spring Bamboo, Balloons,No,Spring,
